PROJECT NAME : BUOYS - EIFFAGE;Day;;Time;Duration;;;;;;;;;
DEVICE NAME : VAGUE;AM;;: VAG;;;;;;;;;;
MEASUREMENT LOCATION :COU;EN;;LOCAT;#VALEUR!;;;;;;;;;
TIMEREF : 30 minutes;: ;;;;;;;;;;;;
TIMESTAMP : UTC time, acquisition start;;;;;;;;;;;;;
DIRECTION : FROM;;;;;;;;;;;;;
NORTH : Magnetique 0,00;;;;;;;;;;;;;
UTC datetime;Date;Month;Time;Duration;Hm0(m);Current;Current criteria;Wave criteria;Work criteria;Working time;Working time;Stby duration;
2022-05-15, 04:33;15;05;04:33;0:30;0,3;0,988;#REF!;0;#REF!;;;#REF!;
2022-05-15, 05:03;15;05;05:03;0:30;0,34;0,991;#REF!;0;#REF!;;;#REF!;
2022-05-15, 05:33;15;05;05:33;0:30;0,32;1,01;#REF!;0;#REF!;;;#REF!;
2022-05-15, 06:03;15;05;06:03;0:30;0,36;0,988;#REF!;0;#REF!;;;#REF!;
2022-05-15, 06:34;15;05;06:34;0:31;0,41;0,957;#REF!;0;#REF!;;;#REF!;
2022-05-15, 07:04;15;05;07:04;0:30;0,44;0,884;#REF!;0;#REF!;;;#REF!;
2022-05-15, 07:34;15;05;07:34;0:30;0,51;0,802;#REF!;0;#REF!;;;#REF!;
2022-05-15, 08:04;15;05;08:04;0:30;0,41;0,71;#REF!;0;#REF!;;;#REF!;
2022-05-15, 08:34;15;05;08:34;0:30;0,48;0,703;#REF!;0;#REF!;;;#REF!;
2022-05-15, 09:04;15;05;09:04;0:30;0,44;0,654;#REF!;0;#REF!;;;#REF!;
2022-05-15, 09:34;15;05;09:34;0:30;0,5;0,624;#REF!;0;#REF!;;;#REF!;
2022-05-15, 10:04;15;05;10:04;0:30;0,5;0,553;#REF!;0;#REF!;;;#REF!;
2022-05-15, 10:34;15;05;10:34;0:30;0,4;0,499;#REF!;0;#REF!;;;#REF!;
2022-05-15, 11:04;15;05;11:04;0:30;0,43;0,521;#REF!;0;#REF!;;;#REF!;
2022-05-15, 11:35;15;05;11:35;0:31;0,39;0,454;#REF!;0;#REF!;;;#REF!;
2022-05-15, 12:05;15;05;12:05;0:30;0,44;0,422;#REF!;0;#REF!;;;#REF!;
2022-05-15, 12:35;15;05;12:35;0:30;0,54;0,382;#REF!;0;#REF!;;;#REF!;
2022-05-15, 13:05;15;05;13:05;0:30;0,59;0,344;#REF!;0;#REF!;;;#REF!;
2022-05-15, 13:35;15;05;13:35;0:30;0,67;0,34;#REF!;0;#REF!;;;#REF!;
2022-05-15, 14:05;15;05;14:05;0:30;0,66;0,307;#REF!;0;#REF!;;;#REF!;
2022-05-15, 14:35;15;05;14:35;0:30;0,74;0,205;#REF!;0;#REF!;;;#REF!;
2022-05-15, 15:05;15;05;15:05;0:30;0,78;0,164;#REF!;0;#REF!;;;#REF!;
2022-05-15, 15:35;15;05;15:35;0:30;0,8;0,141;#REF!;0;#REF!;;;#REF!;
2022-05-15, 16:05;15;05;16:05;0:30;0,78;0,114;#REF!;0;#REF!;;;#REF!;
2022-05-15, 16:35;15;05;16:35;0:30;0,73;0,062;#REF!;0;#REF!;;;#REF!;
2022-05-15, 17:06;15;05;17:06;0:31;0,63;0,159;#REF!;0;#REF!;;;#REF!;
2022-05-15, 17:36;15;05;17:36;0:30;0,66;0,215;#REF!;0;#REF!;;;#REF!;
2022-05-15, 18:06;15;05;18:06;0:30;0,67;0,296;#REF!;0;#REF!;;;#REF!;
2022-05-15, 18:36;15;05;18:36;0:30;0,56;0,341;#REF!;0;#REF!;;;#REF!;
2022-05-15, 19:06;15;05;19:06;0:30;0,6;0,399;#REF!;0;#REF!;;;#REF!;
2022-05-15, 19:36;15;05;19:36;0:30;0,61;0,518;#REF!;0;#REF!;;;#REF!;
2022-05-15, 20:06;15;05;20:06;0:30;0,56;0,537;#REF!;0;#REF!;;;#REF!;
2022-05-15, 20:36;15;05;20:36;0:30;0,56;0,538;#REF!;0;#REF!;;;#REF!;
2022-05-15, 21:06;15;05;21:06;0:30;0,49;0,557;#REF!;0;#REF!;;;#REF!;
2022-05-15, 21:36;15;05;21:36;0:30;0,5;0,556;#REF!;0;#REF!;;;#REF!;
2022-05-15, 22:07;15;05;22:07;0:31;0,44;0,515;#REF!;0;#REF!;;;#REF!;
2022-05-15, 22:37;15;05;22:37;0:30;0,4;0,54;#REF!;0;#REF!;;;#REF!;
2022-05-15, 23:07;15;05;23:07;0:30;0,36;0,447;#REF!;0;#REF!;;;#REF!;
2022-05-15, 23:37;15;05;23:37;0:30;0,35;0,452;#REF!;0;#REF!;;;#REF!;
2022-05-16, 00:07;16;05;00:07;0:30;0,33;0,415;#REF!;0;#REF!;;;#REF!;
2022-05-16, 00:37;16;05;00:37;0:30;0,3;0,328;#REF!;0;#REF!;;;#REF!;
2022-05-16, 01:07;16;05;01:07;0:30;0,27;0,388;#REF!;0;#REF!;;;#REF!;
2022-05-16, 01:37;16;05;01:37;0:30;0,24;0,323;#REF!;0;#REF!;;;#REF!;
2022-05-16, 02:07;16;05;02:07;0:30;0,24;0,29;#REF!;0;#REF!;;;#REF!;
2022-05-16, 02:37;16;05;02:37;0:30;0,24;0,301;#REF!;0;#REF!;;;#REF!;
2022-05-16, 03:07;16;05;03:07;0:30;0,23;0,25;#REF!;0;#REF!;;;#REF!;
2022-05-16, 03:37;16;05;03:37;0:30;0,23;0,214;#REF!;0;#REF!;;;#REF!;
2022-05-16, 04:08;16;05;04:08;0:31;0,2;0,186;#REF!;0;#REF!;;;#REF!;
2022-05-16, 04:38;16;05;04:38;0:30;0,22;0,17;#REF!;0;#REF!;;;#REF!;
2022-05-16, 05:08;16;05;05:08;0:30;0,22;0,174;#REF!;0;#REF!;;;#REF!;
2022-05-16, 05:38;16;05;05:38;0:30;0,22;0,165;#REF!;0;#REF!;;;#REF!;
2022-05-16, 06:08;16;05;06:08;0:30;0,24;0,187;#REF!;0;#REF!;;;#REF!;
2022-05-16, 06:38;16;05;06:38;0:30;0,24;0,208;#REF!;0;#REF!;;;#REF!;
2022-05-16, 07:08;16;05;07:08;0:30;0,27;0,152;#REF!;0;#REF!;;;#REF!;
2022-05-16, 07:38;16;05;07:38;0:30;0,29;0,174;#REF!;0;#REF!;;;#REF!;
2022-05-16, 08:08;16;05;08:08;0:30;0,3;0,208;#REF!;0;#REF!;;;#REF!;
2022-05-16, 08:38;16;05;08:38;0:30;0,26;0,263;#REF!;0;#REF!;;;#REF!;
2022-05-16, 09:09;16;05;09:09;0:31;0,23;0,203;#REF!;0;#REF!;;;#REF!;
2022-05-16, 09:39;16;05;09:39;0:30;0,28;0,23;#REF!;0;#REF!;;;#REF!;
2022-05-16, 10:09;16;05;10:09;0:30;0,28;0,243;#REF!;0;#REF!;;;#REF!;
2022-05-16, 10:39;16;05;10:39;0:30;0,25;0,263;#REF!;0;#REF!;;;#REF!;
2022-05-16, 11:09;16;05;11:09;0:30;0,22;0,331;#REF!;0;#REF!;;;#REF!;
2022-05-16, 11:39;16;05;11:39;0:30;0,23;0,373;#REF!;0;#REF!;;;#REF!;
2022-05-16, 12:09;16;05;12:09;0:30;0,22;0,453;#REF!;0;#REF!;;;#REF!;
2022-05-16, 12:39;16;05;12:39;0:30;0,2;0,521;#REF!;0;#REF!;;;#REF!;
2022-05-16, 13:09;16;05;13:09;0:30;0,2;0,557;#REF!;0;#REF!;;;#REF!;
2022-05-16, 13:39;16;05;13:39;0:30;0,2;0,604;#REF!;0;#REF!;;;#REF!;
2022-05-16, 14:10;16;05;14:10;0:31;0,17;0,702;#REF!;0;#REF!;;;#REF!;
2022-05-16, 14:40;16;05;14:40;0:30;0,16;0,828;#REF!;0;#REF!;;;#REF!;
2022-05-16, 15:10;16;05;15:10;0:30;0,2;0,844;#REF!;0;#REF!;;;#REF!;
2022-05-16, 15:40;16;05;15:40;0:30;0,16;0,928;#REF!;0;#REF!;;;#REF!;
2022-05-16, 16:10;16;05;16:10;0:30;0,15;0,987;#REF!;0;#REF!;;;#REF!;
2022-05-16, 16:40;16;05;16:40;0:30;0,15;1,042;#REF!;0;#REF!;;;#REF!;
2022-05-16, 17:10;16;05;17:10;0:30;0,14;1,059;#REF!;0;#REF!;;;#REF!;
2022-05-16, 17:40;16;05;17:40;0:30;0,14;1,084;#REF!;0;#REF!;;;#REF!;
2022-05-16, 18:10;16;05;18:10;0:30;0,14;1,084;#REF!;0;#REF!;;;#REF!;
2022-05-16, 18:40;16;05;18:40;0:30;0,16;1,098;#REF!;0;#REF!;;;#REF!;
2022-05-16, 19:11;16;05;19:11;0:31;0,2;1,038;#REF!;0;#REF!;;;#REF!;
2022-05-16, 19:41;16;05;19:41;0:30;0,21;0,97;#REF!;0;#REF!;;;#REF!;
2022-05-16, 20:11;16;05;20:11;0:30;0,21;0,923;#REF!;0;#REF!;;;#REF!;
2022-05-16, 20:41;16;05;20:41;0:30;0,23;0,913;#REF!;0;#REF!;;;#REF!;
2022-05-16, 21:11;16;05;21:11;0:30;0,24;0,86;#REF!;0;#REF!;;;#REF!;
2022-05-16, 21:41;16;05;21:41;0:30;0,22;0,728;#REF!;0;#REF!;;;#REF!;
2022-05-16, 22:11;16;05;22:11;0:30;0,22;0,677;#REF!;0;#REF!;;;#REF!;
2022-05-16, 22:41;16;05;22:41;0:30;0,22;0,606;#REF!;0;#REF!;;;#REF!;
2022-05-16, 23:11;16;05;23:11;0:30;0,22;0,552;#REF!;0;#REF!;;;#REF!;
2022-05-16, 23:41;16;05;23:41;0:30;0,21;0,553;#REF!;0;#REF!;;;#REF!;
2022-05-17, 00:01;17;05;00:01;0:20;0,2;0,529;#REF!;0;#REF!;;;#REF!;
2022-05-17, 00:31;17;05;00:31;0:30;0,18;0,532;#REF!;0;#REF!;;;#REF!;
2022-05-17, 01:01;17;05;01:01;0:30;0,18;0,519;#REF!;0;#REF!;;;#REF!;
2022-05-17, 01:31;17;05;01:31;0:30;0,18;0,476;#REF!;0;#REF!;;;#REF!;
2022-05-17, 02:02;17;05;02:02;0:31;0,18;0,421;#REF!;0;#REF!;;;#REF!;
2022-05-17, 02:32;17;05;02:32;0:30;0,19;0,399;#REF!;0;#REF!;;;#REF!;
2022-05-17, 03:02;17;05;03:02;0:30;0,22;0,331;#REF!;0;#REF!;;;#REF!;
2022-05-17, 03:32;17;05;03:32;0:30;0,25;0,269;#REF!;0;#REF!;;;#REF!;
2022-05-17, 04:02;17;05;04:02;0:30;0,21;0,234;#REF!;0;#REF!;;;#REF!;
2022-05-17, 04:32;17;05;04:32;0:30;0,2;0,129;#REF!;0;#REF!;;;#REF!;
2022-05-17, 05:02;17;05;05:02;0:30;0,22;0,066;#REF!;0;#REF!;;;#REF!;
2022-05-17, 05:32;17;05;05:32;0:30;0,21;0,057;#REF!;0;#REF!;;;#REF!;
2022-05-17, 06:02;17;05;06:02;0:30;0,19;0,151;#REF!;0;#REF!;;;#REF!;
2022-05-17, 06:32;17;05;06:32;0:30;0,2;0,248;#REF!;0;#REF!;;;#REF!;
2022-05-17, 07:03;17;05;07:03;0:31;0,21;0,32;#REF!;0;#REF!;;;#REF!;
2022-05-17, 07:33;17;05;07:33;0:30;0,22;0,387;#REF!;0;#REF!;;;#REF!;
2022-05-17, 08:03;17;05;08:03;0:30;0,24;0,48;#REF!;0;#REF!;;;#REF!;
2022-05-17, 08:33;17;05;08:33;0:30;0,23;0,526;#REF!;0;#REF!;;;#REF!;
2022-05-17, 09:03;17;05;09:03;0:30;0,25;0,604;#REF!;0;#REF!;;;#REF!;
2022-05-17, 09:33;17;05;09:33;0:30;0,22;0,607;#REF!;0;#REF!;;;#REF!;
2022-05-17, 10:03;17;05;10:03;0:30;0,23;0,582;#REF!;0;#REF!;;;#REF!;
2022-05-17, 10:33;17;05;10:33;0:30;0,24;0,623;#REF!;0;#REF!;;;#REF!;
2022-05-17, 11:03;17;05;11:03;0:30;0,21;0,588;#REF!;0;#REF!;;;#REF!;
2022-05-17, 11:33;17;05;11:33;0:30;0,21;0,544;#REF!;0;#REF!;;;#REF!;
2022-05-17, 12:04;17;05;12:04;0:31;0,19;0,521;#REF!;0;#REF!;;;#REF!;
2022-05-17, 12:34;17;05;12:34;0:30;0,18;0,514;#REF!;0;#REF!;;;#REF!;
2022-05-17, 13:04;17;05;13:04;0:30;0,25;0,418;#REF!;0;#REF!;;;#REF!;
2022-05-17, 13:34;17;05;13:34;0:30;0,32;0,401;#REF!;0;#REF!;;;#REF!;
2022-05-17, 14:04;17;05;14:04;0:30;0,31;0,383;#REF!;0;#REF!;;;#REF!;
2022-05-17, 14:34;17;05;14:34;0:30;0,31;0,324;#REF!;0;#REF!;;;#REF!;
2022-05-17, 15:04;17;05;15:04;0:30;0,31;0,302;#REF!;0;#REF!;;;#REF!;
2022-05-17, 15:34;17;05;15:34;0:30;0,27;0,25;#REF!;0;#REF!;;;#REF!;
2022-05-17, 16:04;17;05;16:04;0:30;0,25;0,256;#REF!;0;#REF!;;;#REF!;
2022-05-17, 16:34;17;05;16:34;0:30;0,21;0,229;#REF!;0;#REF!;;;#REF!;
2022-05-17, 17:05;17;05;17:05;0:31;0,2;0,195;#REF!;0;#REF!;;;#REF!;
2022-05-17, 17:35;17;05;17:35;0:30;0,26;0,162;#REF!;0;#REF!;;;#REF!;
2022-05-17, 18:05;17;05;18:05;0:30;0,17;0,173;#REF!;0;#REF!;;;#REF!;
2022-05-17, 18:35;17;05;18:35;0:30;0,15;0,26;#REF!;0;#REF!;;;#REF!;
2022-05-17, 19:05;17;05;19:05;0:30;0,17;0,231;#REF!;0;#REF!;;;#REF!;
2022-05-17, 19:35;17;05;19:35;0:30;0,21;0,183;#REF!;0;#REF!;;;#REF!;
2022-05-17, 20:05;17;05;20:05;0:30;0,25;0,222;#REF!;0;#REF!;;;#REF!;
2022-05-17, 20:35;17;05;20:35;0:30;0,29;0,228;#REF!;0;#REF!;;;#REF!;
2022-05-17, 21:05;17;05;21:05;0:30;0,28;0,163;#REF!;0;#REF!;;;#REF!;
2022-05-17, 21:35;17;05;21:35;0:30;0,27;0,225;#REF!;0;#REF!;;;#REF!;
2022-05-17, 22:06;17;05;22:06;0:31;0,29;0,309;#REF!;0;#REF!;;;#REF!;
2022-05-17, 22:36;17;05;22:36;0:30;0,29;0,308;#REF!;0;#REF!;;;#REF!;
2022-05-17, 23:06;17;05;23:06;0:30;0,33;0,286;#REF!;0;#REF!;;;#REF!;
2022-05-17, 23:36;17;05;23:36;0:30;0,34;0,315;#REF!;0;#REF!;;;#REF!;
2022-05-18, 00:06;18;05;00:06;0:30;0,36;0,361;#REF!;0;#REF!;;;#REF!;
2022-05-18, 00:36;18;05;00:36;0:30;0,34;0,391;#REF!;0;#REF!;;;#REF!;
2022-05-18, 01:06;18;05;01:06;0:30;0,31;0,452;#REF!;0;#REF!;;;#REF!;
2022-05-18, 01:36;18;05;01:36;0:30;0,28;0,508;#REF!;0;#REF!;;;#REF!;
2022-05-18, 02:06;18;05;02:06;0:30;0,26;0,585;#REF!;0;#REF!;;;#REF!;
2022-05-18, 02:36;18;05;02:36;0:30;0,28;0,649;#REF!;0;#REF!;;;#REF!;
2022-05-18, 03:06;18;05;03:06;0:30;0,26;0,746;#REF!;0;#REF!;;;#REF!;
2022-05-18, 03:36;18;05;03:36;0:30;0,25;0,851;#REF!;0;#REF!;;;#REF!;
2022-05-18, 04:06;18;05;04:06;0:30;0,24;0,918;#REF!;0;#REF!;;;#REF!;
2022-05-18, 04:37;18;05;04:37;0:31;0,22;0,978;#REF!;0;#REF!;;;#REF!;
2022-05-18, 05:07;18;05;05:07;0:30;0,22;1,006;#REF!;0;#REF!;;;#REF!;
2022-05-18, 05:37;18;05;05:37;0:30;0,22;1,084;#REF!;0;#REF!;;;#REF!;
2022-05-18, 06:07;18;05;06:07;0:30;0,22;1,164;#REF!;0;#REF!;;;#REF!;
2022-05-18, 06:37;18;05;06:37;0:30;0,21;1,077;#REF!;0;#REF!;;;#REF!;
2022-05-18, 07:07;18;05;07:07;0:30;0,21;1,068;#REF!;0;#REF!;;;#REF!;
2022-05-18, 07:37;18;05;07:37;0:30;0,24;1,059;#REF!;0;#REF!;;;#REF!;
2022-05-18, 08:07;18;05;08:07;0:30;0,29;1,014;#REF!;0;#REF!;;;#REF!;
2022-05-18, 08:37;18;05;08:37;0:30;0,3;0,982;#REF!;0;#REF!;;;#REF!;
2022-05-18, 09:07;18;05;09:07;0:30;0,3;0,942;#REF!;0;#REF!;;;#REF!;
2022-05-18, 09:38;18;05;09:38;0:31;0,31;0,827;#REF!;0;#REF!;;;#REF!;
2022-05-18, 10:08;18;05;10:08;0:30;0,31;0,789;#REF!;0;#REF!;;;#REF!;
2022-05-18, 10:38;18;05;10:38;0:30;0,32;0,781;#REF!;0;#REF!;;;#REF!;
2022-05-18, 11:08;18;05;11:08;0:30;0,37;0,699;#REF!;0;#REF!;;;#REF!;
2022-05-18, 11:38;18;05;11:38;0:30;0,41;0,612;#REF!;0;#REF!;;;#REF!;
2022-05-18, 12:08;18;05;12:08;0:30;0,48;0,61;#REF!;0;#REF!;;;#REF!;
2022-05-18, 12:38;18;05;12:38;0:30;0,48;0,552;#REF!;0;#REF!;;;#REF!;
2022-05-18, 13:08;18;05;13:08;0:30;0,49;0,512;#REF!;0;#REF!;;;#REF!;
2022-05-18, 13:38;18;05;13:38;0:30;0,5;0,441;#REF!;0;#REF!;;;#REF!;
2022-05-18, 14:08;18;05;14:08;0:30;0,52;0,464;#REF!;0;#REF!;;;#REF!;
2022-05-18, 14:39;18;05;14:39;0:31;0,55;0,487;#REF!;0;#REF!;;;#REF!;
2022-05-18, 15:09;18;05;15:09;0:30;0,54;0,466;#REF!;0;#REF!;;;#REF!;
2022-05-18, 15:39;18;05;15:39;0:30;0,52;0,425;#REF!;0;#REF!;;;#REF!;
2022-05-18, 16:09;18;05;16:09;0:30;0,52;0,302;#REF!;0;#REF!;;;#REF!;
2022-05-18, 16:39;18;05;16:39;0:30;0,51;0,283;#REF!;0;#REF!;;;#REF!;
2022-05-18, 17:09;18;05;17:09;0:30;0,49;0,201;#REF!;0;#REF!;;;#REF!;
2022-05-18, 17:39;18;05;17:39;0:30;0,47;0,127;#REF!;0;#REF!;;;#REF!;
2022-05-18, 18:09;18;05;18:09;0:30;0,37;0,101;#REF!;0;#REF!;;;#REF!;
2022-05-18, 18:39;18;05;18:39;0:30;0,36;0,154;#REF!;0;#REF!;;;#REF!;
2022-05-18, 19:09;18;05;19:09;0:30;0,33;0,197;#REF!;0;#REF!;;;#REF!;
2022-05-18, 19:40;18;05;19:40;0:31;0,32;0,278;#REF!;0;#REF!;;;#REF!;
2022-05-18, 20:10;18;05;20:10;0:30;0,35;0,326;#REF!;0;#REF!;;;#REF!;
2022-05-18, 20:40;18;05;20:40;0:30;0,34;0,456;#REF!;0;#REF!;;;#REF!;
2022-05-18, 21:10;18;05;21:10;0:30;0,38;0,446;#REF!;0;#REF!;;;#REF!;
2022-05-18, 21:40;18;05;21:40;0:30;0,36;0,587;#REF!;0;#REF!;;;#REF!;
2022-05-18, 22:10;18;05;22:10;0:30;0,4;0,578;#REF!;0;#REF!;;;#REF!;
2022-05-18, 22:40;18;05;22:40;0:30;0,4;0,597;#REF!;0;#REF!;;;#REF!;
2022-05-18, 23:10;18;05;23:10;0:30;0,39;0,584;#REF!;0;#REF!;;;#REF!;
2022-05-18, 23:40;18;05;23:40;0:30;0,42;0,613;#REF!;0;#REF!;;;#REF!;
2022-05-19, 00:40;19;05;00:40;1:00;0,43;0,582;#REF!;0;#REF!;;;#REF!;
2022-05-19, 01:10;19;05;01:10;0:30;0,38;0,531;#REF!;0;#REF!;;;#REF!;
2022-05-19, 01:40;19;05;01:40;0:30;0,36;0,516;#REF!;0;#REF!;;;#REF!;
2022-05-19, 02:11;19;05;02:11;0:31;0,34;0,474;#REF!;0;#REF!;;;#REF!;
2022-05-19, 02:41;19;05;02:41;0:30;0,34;0,442;#REF!;0;#REF!;;;#REF!;
2022-05-19, 03:11;19;05;03:11;0:30;0,34;0,418;#REF!;0;#REF!;;;#REF!;
2022-05-19, 03:41;19;05;03:41;0:30;0,33;0,353;#REF!;0;#REF!;;;#REF!;
2022-05-19, 04:11;19;05;04:11;0:30;0,34;0,362;#REF!;0;#REF!;;;#REF!;
2022-05-19, 04:41;19;05;04:41;0:30;0,32;0,329;#REF!;0;#REF!;;;#REF!;
2022-05-19, 05:11;19;05;05:11;0:30;0,35;0,276;#REF!;0;#REF!;;;#REF!;
2022-05-19, 05:41;19;05;05:41;0:30;0,39;0,255;#REF!;0;#REF!;;;#REF!;
2022-05-19, 06:11;19;05;06:11;0:30;0,34;0,19;#REF!;0;#REF!;;;#REF!;
2022-05-19, 06:41;19;05;06:41;0:30;0,31;0,163;#REF!;0;#REF!;;;#REF!;
2022-05-19, 07:12;19;05;07:12;0:31;0,31;0,178;#REF!;0;#REF!;;;#REF!;
2022-05-19, 07:42;19;05;07:42;0:30;0,3;0,182;#REF!;0;#REF!;;;#REF!;
2022-05-19, 08:12;19;05;08:12;0:30;0,32;0,174;#REF!;0;#REF!;;;#REF!;
2022-05-19, 08:42;19;05;08:42;0:30;0,33;0,15;#REF!;0;#REF!;;;#REF!;
2022-05-19, 09:12;19;05;09:12;0:30;0,37;0,147;#REF!;0;#REF!;;;#REF!;
2022-05-19, 09:42;19;05;09:42;0:30;0,38;0,144;#REF!;0;#REF!;;;#REF!;
2022-05-19, 10:12;19;05;10:12;0:30;0,37;0,121;#REF!;0;#REF!;;;#REF!;
2022-05-19, 10:42;19;05;10:42;0:30;0,37;0,109;#REF!;0;#REF!;;;#REF!;
2022-05-19, 11:12;19;05;11:12;0:30;0,34;0,155;#REF!;0;#REF!;;;#REF!;
2022-05-19, 11:42;19;05;11:42;0:30;0,33;0,129;#REF!;0;#REF!;;;#REF!;
2022-05-19, 12:13;19;05;12:13;0:31;0,33;0,178;#REF!;0;#REF!;;;#REF!;
2022-05-19, 12:43;19;05;12:43;0:30;0,35;0,161;#REF!;0;#REF!;;;#REF!;
2022-05-19, 13:13;19;05;13:13;0:30;0,38;0,181;#REF!;0;#REF!;;;#REF!;
2022-05-19, 13:43;19;05;13:43;0:30;0,37;0,244;#REF!;0;#REF!;;;#REF!;
2022-05-19, 14:13;19;05;14:13;0:30;0,36;0,31;#REF!;0;#REF!;;;#REF!;
2022-05-19, 14:43;19;05;14:43;0:30;0,33;0,338;#REF!;0;#REF!;;;#REF!;
2022-05-19, 15:13;19;05;15:13;0:30;0,3;0,41;#REF!;0;#REF!;;;#REF!;
2022-05-19, 15:43;19;05;15:43;0:30;0,3;0,464;#REF!;0;#REF!;;;#REF!;
2022-05-19, 16:13;19;05;16:13;0:30;0,28;0,584;#REF!;0;#REF!;;;#REF!;
2022-05-19, 16:43;19;05;16:43;0:30;0,27;0,705;#REF!;0;#REF!;;;#REF!;
2022-05-19, 17:14;19;05;17:14;0:31;0,27;0,811;#REF!;0;#REF!;;;#REF!;
2022-05-19, 17:44;19;05;17:44;0:30;0,26;0,933;#REF!;0;#REF!;;;#REF!;
2022-05-19, 18:14;19;05;18:14;0:30;0,27;1,04;#REF!;0;#REF!;;;#REF!;
2022-05-19, 18:44;19;05;18:44;0:30;0,26;1,113;#REF!;0;#REF!;;;#REF!;
2022-05-19, 19:14;19;05;19:14;0:30;0,26;1,129;#REF!;0;#REF!;;;#REF!;
2022-05-19, 19:44;19;05;19:44;0:30;0,29;1,113;#REF!;0;#REF!;;;#REF!;
2022-05-19, 20:14;19;05;20:14;0:30;0,28;1,125;#REF!;0;#REF!;;;#REF!;
2022-05-19, 20:44;19;05;20:44;0:30;0,3;1,129;#REF!;0;#REF!;;;#REF!;
2022-05-19, 21:14;19;05;21:14;0:30;0,32;1,135;#REF!;0;#REF!;;;#REF!;
2022-05-19, 21:44;19;05;21:44;0:30;0,33;1,079;#REF!;0;#REF!;;;#REF!;
2022-05-19, 22:14;19;05;22:14;0:30;0,34;1,006;#REF!;0;#REF!;;;#REF!;
2022-05-19, 22:45;19;05;22:45;0:31;0,36;0,945;#REF!;0;#REF!;;;#REF!;
2022-05-19, 23:15;19;05;23:15;0:30;0,33;0,859;#REF!;0;#REF!;;;#REF!;
2022-05-19, 23:45;19;05;23:45;0:30;0,34;0,82;#REF!;0;#REF!;;;#REF!;
2022-05-20, 00:05;20;05;00:05;0:20;0,34;0,765;#REF!;0;#REF!;;;#REF!;
2022-05-20, 00:35;20;05;00:35;0:30;0,31;0,698;#REF!;0;#REF!;;;#REF!;
2022-05-20, 01:05;20;05;01:05;0:30;0,31;0,642;#REF!;0;#REF!;;;#REF!;
2022-05-20, 01:35;20;05;01:35;0:30;0,3;0,648;#REF!;0;#REF!;;;#REF!;
2022-05-20, 02:05;20;05;02:05;0:30;0,29;0,584;#REF!;0;#REF!;;;#REF!;
2022-05-20, 02:35;20;05;02:35;0:30;0,25;0,532;#REF!;0;#REF!;;;#REF!;
2022-05-20, 03:05;20;05;03:05;0:30;0,27;0,549;#REF!;0;#REF!;;;#REF!;
2022-05-20, 03:35;20;05;03:35;0:30;0,23;0,504;#REF!;0;#REF!;;;#REF!;
2022-05-20, 04:05;20;05;04:05;0:30;0,2;0,425;#REF!;0;#REF!;;;#REF!;
2022-05-20, 04:35;20;05;04:35;0:30;0,2;0,351;#REF!;0;#REF!;;;#REF!;
2022-05-20, 05:06;20;05;05:06;0:31;0,23;0,309;#REF!;0;#REF!;;;#REF!;
2022-05-20, 05:36;20;05;05:36;0:30;0,23;0,332;#REF!;0;#REF!;;;#REF!;
2022-05-20, 06:06;20;05;06:06;0:30;0,22;0,294;#REF!;0;#REF!;;;#REF!;
2022-05-20, 06:36;20;05;06:36;0:30;0,25;0,149;#REF!;0;#REF!;;;#REF!;
2022-05-20, 07:06;20;05;07:06;0:30;0,28;0,136;#REF!;0;#REF!;;;#REF!;
2022-05-20, 07:36;20;05;07:36;0:30;0,32;0,087;#REF!;0;#REF!;;;#REF!;
2022-05-20, 08:06;20;05;08:06;0:30;0,31;0,084;#REF!;0;#REF!;;;#REF!;
2022-05-20, 08:36;20;05;08:36;0:30;0,31;0,158;#REF!;0;#REF!;;;#REF!;
2022-05-20, 09:06;20;05;09:06;0:30;0,36;0,238;#REF!;0;#REF!;;;#REF!;
2022-05-20, 09:36;20;05;09:36;0:30;0,46;0,323;#REF!;0;#REF!;;;#REF!;
2022-05-20, 10:07;20;05;10:07;0:31;0,57;0,4;#REF!;0;#REF!;;;#REF!;
2022-05-20, 10:37;20;05;10:37;0:30;0,69;0,503;#REF!;0;#REF!;;;#REF!;
2022-05-20, 11:07;20;05;11:07;0:30;0,75;0,588;#REF!;0;#REF!;;;#REF!;
2022-05-20, 11:37;20;05;11:37;0:30;0,7;0,64;#REF!;0;#REF!;;;#REF!;
2022-05-20, 12:07;20;05;12:07;0:30;0,64;0,623;#REF!;0;#REF!;;;#REF!;
2022-05-20, 12:37;20;05;12:37;0:30;0,59;0,61;#REF!;0;#REF!;;;#REF!;
2022-05-20, 13:07;20;05;13:07;0:30;0,59;0,673;#REF!;0;#REF!;;;#REF!;
2022-05-20, 13:37;20;05;13:37;0:30;0,54;0,613;#REF!;0;#REF!;;;#REF!;
2022-05-20, 14:07;20;05;14:07;0:30;0,53;0,544;#REF!;0;#REF!;;;#REF!;
2022-05-20, 14:37;20;05;14:37;0:30;0,51;0,545;#REF!;0;#REF!;;;#REF!;
2022-05-20, 15:08;20;05;15:08;0:31;0,47;0,475;#REF!;0;#REF!;;;#REF!;
2022-05-20, 15:38;20;05;15:38;0:30;0,41;0,452;#REF!;0;#REF!;;;#REF!;
2022-05-20, 16:08;20;05;16:08;0:30;0,39;0,417;#REF!;0;#REF!;;;#REF!;
